Path,Lines,Functions
/Users/gvwilson/blocks/node_modules/@babel/helper-annotate-as-pure/node_modules/@babel/types/lib/definitions/flow.js,458,4
/Users/gvwilson/blocks/node_modules/@babel/helper-annotate-as-pure/node_modules/@babel/types/lib/definitions/core.js,727,11
/Users/gvwilson/blocks/node_modules/@babel/helper-annotate-as-pure/node_modules/@babel/types/lib/definitions/misc.js,33,3
/Users/gvwilson/blocks/node_modules/@babel/helper-annotate-as-pure/node_modules/@babel/types/lib/definitions/index.js,93,10
/Users/gvwilson/blocks/node_modules/@babel/helper-annotate-as-pure/node_modules/@babel/types/lib/definitions/experimental.js,215,5
/Users/gvwilson/blocks/node_modules/@babel/helper-annotate-as-pure/node_modules/@babel/types/lib/definitions/placeholders.js,33,2
/Users/gvwilson/blocks/node_modules/@babel/helper-annotate-as-pure/node_modules/@babel/types/lib/definitions/utils.js,249,26
/Users/gvwilson/blocks/node_modules/@babel/helper-annotate-as-pure/lib/index.js,28,6
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/semver/semver.js,1483,90
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/generateTypeHelpers.js,29,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/utils/stringifyValidator.js,66,5
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/utils/lowerFirst.js,4,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/utils/formatBuilderName.js,10,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/utils/toFunctionName.js,4,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/generators/generateAsserts.js,44,5
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/generators/typescript.js,358,8
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/generators/flow.js,246,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/generators/docs.js,117,4
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/generators/generateConstants.js,17,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/generators/generateValidators.js,78,6
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/scripts/generators/generateBuilders.js,43,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/comments/inheritInnerComments.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/comments/inheritTrailingComments.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/comments/inheritLeadingComments.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/comments/removeComments.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/comments/inheritsComments.js,21,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/comments/addComment.js,17,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/comments/addComments.js,23,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/retrievers/getOuterBindingIdentifiers.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/retrievers/getBindingIdentifiers.js,103,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/builders/generated/index.js,1203,239
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/builders/builder.js,42,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/builders/react/buildChildren.js,31,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/builders/flow/createTypeAnnotationBasedOnTypeof.js,28,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/builders/flow/createUnionTypeAnnotation.js,22,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/constants/generated/index.js,97,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/constants/index.js,47,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/toKeyAlias.js,48,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/valueToNode.js,88,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/ensureBlock.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/toStatement.js,44,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/toBlock.js,34,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/toExpression.js,30,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/toComputedKey.js,15,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/toIdentifier.js,25,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/gatherSequenceExpressions.js,73,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/toBindingIdentifierName.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/converters/toSequenceExpression.js,23,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/index.js,579,66
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/utils/shallowEqual.js,18,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/utils/inherit.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/utils/react/cleanJSXElementLiteralChild.js,47,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/modifications/prependToMemberExpression.js,13,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/modifications/removeProperties.js,30,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/modifications/appendToMemberExpression.js,15,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/modifications/inherits.js,33,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/modifications/removePropertiesDeep.js,17,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/modifications/flow/removeTypeDuplicates.js,74,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/asserts/generated/index.js,1429,284
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/asserts/assertNode.js,17,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/clone/cloneWithoutLoc.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/clone/clone.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/clone/cloneDeep.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/clone/cloneNode.js,78,4
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/traverse/traverseFast.js,28,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/traverse/traverse.js,55,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/generated/index.js,4525,283
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isValidIdentifier.js,20,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/is.js,35,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isNodesEquivalent.js,67,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isLet.js,14,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/buildMatchMemberExpression.js,15,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isVar.js,16,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isBinding.js,33,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isReferenced.js,112,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isType.js,24,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isBlockScoped.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/matchesPattern.js,40,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isPlaceholderType.js,21,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isValidES3Identifier.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isNode.js,12,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/validate.js,23,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isImmutable.js,26,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isScope.js,24,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/react/isCompatTag.js,10,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/react/isReactComponent.js,14,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/validators/isSpecifierDefault.js,14,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/jsx.js,162,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/typescript.js,416,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/es2015.js,407,6
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/flow.js,458,4
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/core.js,727,11
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/misc.js,33,3
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/index.js,93,10
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/experimental.js,215,5
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/placeholders.js,33,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/node_modules/@babel/types/lib/definitions/utils.js,249,26
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/get-option-specific-excludes.js,13,1
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/options.js,55,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/normalize-options.js,188,22
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/index.js,283,16
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/filter-items.js,79,9
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/module-transformations.js,15,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/regenerator/entry-plugin.js,54,7
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/regenerator/usage-plugin.js,45,4
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/corejs3/shipped-proposals.js,8,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/corejs3/entry-plugin.js,131,13
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/corejs3/usage-plugin.js,280,27
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/corejs3/built-in-definitions.js,304,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/corejs2/entry-plugin.js,75,8
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/corejs2/get-platform-specific-default.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/corejs2/usage-plugin.js,219,17
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/polyfills/corejs2/built-in-definitions.js,175,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/utils.js,191,23
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/available-plugins.js,52,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/targets-parser.js,217,20
/Users/gvwilson/blocks/node_modules/@babel/preset-env/lib/debug.js,84,6
/Users/gvwilson/blocks/node_modules/@babel/preset-env/data/built-ins.json.js,4,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/data/overlapping-plugins.js,15,2
/Users/gvwilson/blocks/node_modules/@babel/preset-env/data/shipped-proposals.js,14,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/data/corejs2-built-in-features.js,335,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/data/plugin-features.js,108,0
/Users/gvwilson/blocks/node_modules/@babel/preset-env/data/unreleased-labels.js,3,0
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-modules-amd/lib/index.js,193,14
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-exponentiation-operator/lib/index.js,55,9
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-arrow-functions/lib/index.js,38,4
/Users/gvwilson/blocks/node_modules/@babel/plugin-syntax-flow/lib/index.js,42,3
/Users/gvwilson/blocks/node_modules/@babel/helper-function-name/lib/index.js,198,14
/Users/gvwilson/blocks/node_modules/@babel/helper-get-function-arity/lib/index.js,32,4
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/helper-function-name/lib/index.js,176,10
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/helper-get-function-arity/lib/index.js,26,4
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/generateTypeHelpers.js,29,0
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/utils/stringifyValidator.js,66,5
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/utils/lowerFirst.js,4,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/utils/formatBuilderName.js,10,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/utils/toFunctionName.js,4,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/generators/generateAsserts.js,44,5
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/generators/typescript.js,358,8
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/generators/flow.js,246,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/generators/docs.js,117,4
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/generators/generateConstants.js,17,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/generators/generateValidators.js,78,6
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/scripts/generators/generateBuilders.js,43,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/comments/inheritInnerComments.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/comments/inheritTrailingComments.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/comments/inheritLeadingComments.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/comments/removeComments.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/comments/inheritsComments.js,21,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/comments/addComment.js,17,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/comments/addComments.js,23,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/retrievers/getOuterBindingIdentifiers.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/retrievers/getBindingIdentifiers.js,103,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/builders/generated/index.js,1203,239
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/builders/builder.js,42,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/builders/react/buildChildren.js,31,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/builders/flow/createTypeAnnotationBasedOnTypeof.js,28,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/builders/flow/createUnionTypeAnnotation.js,22,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/constants/generated/index.js,97,0
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/constants/index.js,47,0
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/toKeyAlias.js,48,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/valueToNode.js,88,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/ensureBlock.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/toStatement.js,44,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/toBlock.js,34,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/toExpression.js,30,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/toComputedKey.js,15,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/toIdentifier.js,25,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/gatherSequenceExpressions.js,73,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/toBindingIdentifierName.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/converters/toSequenceExpression.js,23,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/index.js,579,66
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/utils/shallowEqual.js,18,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/utils/inherit.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/utils/react/cleanJSXElementLiteralChild.js,47,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/modifications/prependToMemberExpression.js,13,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/modifications/removeProperties.js,30,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/modifications/appendToMemberExpression.js,15,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/modifications/inherits.js,33,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/modifications/removePropertiesDeep.js,17,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/modifications/flow/removeTypeDuplicates.js,74,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/asserts/generated/index.js,1429,284
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/asserts/assertNode.js,17,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/clone/cloneWithoutLoc.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/clone/clone.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/clone/cloneDeep.js,14,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/clone/cloneNode.js,78,4
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/traverse/traverseFast.js,28,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/traverse/traverse.js,55,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/generated/index.js,4525,283
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isValidIdentifier.js,20,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/is.js,35,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isNodesEquivalent.js,67,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isLet.js,14,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/buildMatchMemberExpression.js,15,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isVar.js,16,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isBinding.js,33,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isReferenced.js,112,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isType.js,24,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isBlockScoped.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/matchesPattern.js,40,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isPlaceholderType.js,21,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isValidES3Identifier.js,16,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isNode.js,12,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/validate.js,23,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isImmutable.js,26,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isScope.js,24,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/react/isCompatTag.js,10,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/react/isReactComponent.js,14,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/validators/isSpecifierDefault.js,14,1
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/jsx.js,162,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/typescript.js,416,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/es2015.js,407,6
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/flow.js,458,4
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/core.js,727,11
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/misc.js,33,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/index.js,93,10
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/experimental.js,215,5
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/placeholders.js,33,2
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/types/lib/definitions/utils.js,249,26
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/template/lib/options.js,82,5
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/template/lib/index.js,38,4
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/template/lib/literal.js,82,9
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/template/lib/formatters.js,63,13
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/template/lib/populate.js,127,9
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/template/lib/string.js,24,3
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/template/lib/parse.js,171,8
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/template/lib/builder.js,83,6
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/parser/bin/babel-parser.js,16,null
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/node_modules/@babel/parser/lib/index.js,12149,756
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-function-name/lib/index.js,42,4
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-computed-properties/lib/index.js,191,12
/Users/gvwilson/blocks/node_modules/@babel/plugin-transform-shorthand-properties/lib/index.js,58,7
/Users/gvwilson/blocks/node_modules/@babel/plugin-proposal-dynamic-import/lib/index.js,53,4
/Users/gvwilson/blocks/node_modules/@babel/types/scripts/generateTypeHelpers.js,39,1
/Users/gvwilson/blocks/node_modules/@babel/types/scripts/utils/formatCode.js,11,1
/Users/gvwilson/blocks/node_modules/@babel/types/scripts/utils/stringifyValidator.js,43,4
/Users/gvwilson/blocks/node_modules/@babel/types/scripts/utils/lowerFirst.js,4,1
/Users/gvwilson/blocks/node_modules/@babel/types/scripts/utils/formatBuilderName.js,9,1
/Users/gvwilson/blocks/node_modules/@babel/types/scripts/utils/toFunctionName.js,4,1
